""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Cops9"	0.0510451064214325	-0.300623911660013	0.676	0.822	1
"Dapk3"	0.0511054832892705	-0.162768490838877	0.085	0.153	1
"Chic2"	0.0513005829319043	-0.15567567414274	0.192	0.292	1
"Srsf9"	0.0513349665184695	0.36726214674708	0.347	0.302	1
"Ptdss2"	0.05150164147417	-0.153953889633291	0.108	0.183	1
"Etl4"	0.0516333378114267	0.36518296244943	0.183	0.129	1
"Lrrc66"	0.0516459439426269	-0.178804811350874	0.352	0.475	1
"Btg2"	0.0516699797672296	-0.378000971541636	0.648	0.748	1
"Zfc3h1"	0.0517027016208323	-0.158789731927535	0.188	0.277	1
"Gnaq"	0.0519211006444514	-0.228414415616417	0.671	0.762	1
"Sat2"	0.0522379369087297	-0.173913184138646	0.183	0.282	1
"Cspp1"	0.0522400021349373	0.225058607642688	0.38	0.327	1
"Eif3i"	0.0523069483936431	-0.246283934277685	0.329	0.465	1
"Braf"	0.0524965553446122	0.298664682014243	0.474	0.436	1
"Tut7"	0.0528667660048678	-0.312976418389541	0.146	0.233	1
"Ubn1"	0.0530653404075902	-0.159663575598342	0.178	0.267	1
"Nek1"	0.0531977088503527	-0.191279922267363	0.169	0.257	1
"Calm1"	0.0533179642515164	-0.250787942059053	0.836	0.911	1
"Ephb1"	0.0535780038044248	-0.195334456659836	0.634	0.777	1
"Dnmbp"	0.0556324999148108	-0.165231873268945	0.099	0.163	1
"Traf3ip2"	0.0557832929738388	0.220905183535114	0.15	0.099	1
"Akap7"	0.0560807500687138	-0.154421079209398	0.286	0.431	1
"Mast4"	0.0565804457820125	-0.169023731071632	0.526	0.639	1
"Mrpl14"	0.0566100759632057	-0.167512596046876	0.282	0.391	1
"Atp5o"	0.056924351163492	-0.282447808245413	0.474	0.624	1
"Cystm1"	0.0570555936627923	-0.182682197151482	0.502	0.629	1
"Borcs7"	0.0571644626183907	-0.265244982317831	0.192	0.282	1
"Fzr1"	0.0572801763777805	-0.197267783160597	0.061	0.114	1
"Rint1"	0.0578153042976693	-0.19333248154928	0.08	0.139	1
"Rap1a"	0.0580180393677106	-0.160586817350804	0.399	0.535	1
"Irf3"	0.058032481290795	-0.187275967719964	0.136	0.213	1
"Mettl6"	0.0580703542526623	0.160833874616152	0.108	0.059	1
"Dnajc9"	0.0581772598312081	-0.185464339288899	0.169	0.257	1
"Ldb1"	0.0588102240783526	-0.161153360280471	0.178	0.277	1
"Tbl1x"	0.058819729381362	-0.156422333267049	0.423	0.569	1
"Tdp1"	0.058937224810607	-0.184702114176948	0.075	0.134	1
"Ndufv1"	0.0590013268077302	0.267149835275301	0.296	0.252	1
"Thbs3"	0.059642942080426	0.219336354644716	0.113	0.064	1
"Rabepk"	0.0600670099916817	0.262307459745432	0.117	0.069	1
"Wdr47"	0.0601479117474507	-0.257332974533198	0.178	0.262	1
"Srp14"	0.0603454725369984	-0.17207753294754	0.587	0.733	1
"Dnm3"	0.0609170521725993	0.199566540817954	0.277	0.213	1
"Ctnnd2"	0.0609984342381914	-0.190240176596973	0.526	0.663	1
"Trib2"	0.0610349343582546	0.205108066325426	0.141	0.089	1
"Ebpl"	0.0612714486460397	0.248595530915146	0.39	0.342	1
"Ppib"	0.0614504290423994	-0.153912665996625	0.455	0.584	1
"Eps15"	0.0615323143799549	-0.167086189252423	0.38	0.525	1
"Hook3"	0.0616674871098083	0.263088701509974	0.272	0.218	1
"Safb"	0.0619560929994558	-0.171409637488581	0.216	0.322	1
"Ubr4"	0.062027431852197	-0.174548207049671	0.155	0.243	1
"Rhbdd2"	0.0620668949697025	-0.178453866099355	0.15	0.233	1
"Gm17750"	0.0628926632360439	-0.157205738262202	0.479	0.584	1
"Wfs1"	0.0634639097387277	-0.209867856707003	0.089	0.153	1
"Syap1"	0.0637655861279009	-0.15809651256314	0.103	0.168	1
"6720427I07Rik"	0.0640272136727637	0.217135889998797	0.23	0.173	1
"Ablim1"	0.0643124170679169	0.156741409612517	0.587	0.584	1
"Bex4"	0.0643397318828693	0.201344467279472	0.235	0.173	1
"Cadm2"	0.0645091605161745	0.238771594028411	0.873	0.842	1
"Ndufaf4"	0.0648713877614433	0.154924268729509	0.155	0.099	1
"Cdk17"	0.0650244646534002	-0.208343135105431	0.615	0.728	1
"Nelfb"	0.0653768485568786	-0.197260629495494	0.197	0.297	1
"Ergic3"	0.0656231019401982	-0.160096614535787	0.493	0.619	1
"Zfp207"	0.0657232896490806	-0.236356984210953	0.362	0.48	1
"Tle1"	0.0657381176386345	-0.18186911609273	0.319	0.446	1
"Gsta4"	0.0664772338912091	-0.227738996648094	0.592	0.718	1
"Ssbp3"	0.0665417505940556	0.21663894425622	0.531	0.485	1
"Pip4k2c"	0.0667314275301527	0.202212173807298	0.169	0.119	1
"Cep68"	0.0669717151870724	0.180836316213826	0.131	0.079	1
"Ttc28"	0.067491115956282	-0.168788095350023	0.441	0.569	1
"Ddx18"	0.0675972619087478	-0.171742584945002	0.178	0.262	1
"Acbd5"	0.067646649154524	-0.287537498436171	0.254	0.361	1
"Ddit3"	0.0681500064917854	0.354706506010278	0.347	0.312	1
"Proser1"	0.0682414027277079	0.19655608626604	0.122	0.074	1
"Tmeff2"	0.0682838948572611	0.258352501948439	0.202	0.149	1
"Cbx3"	0.0683040517587951	-0.194331397953242	0.427	0.535	1
"Cyp2j13"	0.0689706981609072	0.251056643240009	0.136	0.084	1
"Sap18"	0.0691751780058107	-0.163070076097309	0.31	0.431	1
"Tcf7l2"	0.0692170890962859	-0.267100189254012	0.554	0.688	1
"2700054A10Rik"	0.0692797121308765	-0.183823314040988	0.366	0.485	1
"mt-Nd5"	0.0693538653283716	0.275787853529429	0.925	0.921	1
"Rgs3"	0.0701635906159943	0.315956266786581	0.197	0.144	1
"Bst2"	0.0704193496040313	-0.154579769278961	0.117	0.188	1
"Errfi1"	0.0707711549319791	0.250465268267431	0.207	0.149	1
"Prickle1"	0.0710605401168272	-0.242550451781111	0.085	0.139	1
"Hipk2"	0.0712776341373436	0.29909620309807	0.582	0.589	1
"Frem1"	0.0720241634003893	-0.162201320544974	0.455	0.579	1
"Trp53bp2"	0.0723878135864818	-0.163420047628036	0.122	0.193	1
"Stx6"	0.072405588455679	-0.178936836925076	0.23	0.322	1
"Ythdc1"	0.0724364202118668	0.311881469883136	0.587	0.574	1
"Ubtf"	0.0725105905088511	-0.174671220007539	0.141	0.218	1
"Bcl6"	0.0726240263885052	-0.161513033917085	0.249	0.356	1
"Zmynd8"	0.0728268795682989	0.262348366088435	0.343	0.282	1
"Dnajc19"	0.0737743906650448	-0.151440213659595	0.357	0.5	1
"Atp1a2"	0.0739623961154856	0.481002634787227	0.244	0.198	1
"Lrrc4c"	0.0740901196991809	0.269631931581687	0.723	0.757	1
"mt-Nd4l"	0.0754318751088828	0.309034977791249	0.728	0.748	1
"Tmem223"	0.0755758690463962	-0.20413269153268	0.338	0.48	1
"Neo1"	0.0756981093977701	-0.177183874247991	0.784	0.832	1
"Eva1a"	0.0757592693475357	0.151167941720919	0.103	0.059	1
"Hopx"	0.0761316815175374	0.275396068738259	0.408	0.381	1
"Pank3"	0.0762939519273744	-0.196873511148117	0.07	0.124	1
"Col22a1"	0.076488186937781	0.196514219390686	0.23	0.178	1
"Lgr4"	0.0767164263947865	-0.186866264142809	0.249	0.371	1
"Snx27"	0.0768897166417936	-0.162800214869851	0.23	0.337	1
"Adprh"	0.07699219595684	-0.203783967726428	0.315	0.436	1
"Mt1"	0.0769997858956653	0.222988252328577	0.901	0.891	1
"Trak1"	0.077117483723658	0.194701626552862	0.296	0.248	1
"Micos13"	0.077224398029345	0.200370749147713	0.61	0.624	1
"Ndufa4"	0.0773064470292817	-0.175047233860995	0.784	0.886	1
"Ndufb4"	0.0773770860751322	0.313107130254029	0.671	0.678	1
"Tada3"	0.0778985046599695	-0.235943422505735	0.07	0.124	1
"Ubn2"	0.0790339419383868	-0.208092713329715	0.352	0.46	1
"Pttg1ip"	0.0792926424837898	0.299006421850528	0.385	0.351	1
"Gstm1"	0.0794783578368279	0.313448153584877	0.568	0.554	1
"Hs2st1"	0.0801658549974249	0.300573802179215	0.488	0.46	1
"Dcaf6"	0.0807897968496945	-0.219238909796992	0.249	0.347	1
"Snapc5"	0.0818071245178693	-0.158873193743613	0.221	0.312	1
"Atg7"	0.0818595558182035	0.256384995286347	0.268	0.228	1
"Eif2a"	0.0819845885398138	-0.203108124419679	0.192	0.282	1
"Wwox"	0.0820793855611636	0.268314602687923	0.582	0.54	1
"Ctdspl2"	0.0822139826450732	0.196617741350899	0.254	0.203	1
"Eif6"	0.082231654189473	-0.205769900914818	0.268	0.381	1
"Tada2a"	0.0825422928969755	-0.216163185392979	0.089	0.144	1
"Ube2q2"	0.0828330805862234	-0.28841810087316	0.085	0.139	1
"Mnat1"	0.0833430606617594	-0.168363397435798	0.277	0.381	1
"Edf1"	0.0837224736512339	-0.280294649812963	0.634	0.743	1
"Kidins220"	0.0837467192384558	0.245026953804332	0.46	0.441	1
"Dnajb6"	0.0838743399974262	-0.162397920307076	0.408	0.52	1
"Pank4"	0.0839148090219108	0.161798612178318	0.108	0.064	1
"Casd1"	0.0840446469945964	0.227708817684255	0.174	0.124	1
"Rgs20"	0.0840872295924469	-0.189724583783983	0.465	0.55	1
"Stpg1"	0.0857831661589876	0.217569917736063	0.136	0.089	1
"Mff"	0.0859747706886679	0.334189354577763	0.474	0.465	1
"Abi2"	0.0860074905475701	0.158081299065137	0.244	0.193	1
"1110032A03Rik"	0.0860293047504185	0.27123829148893	0.282	0.238	1
"Gclc"	0.0861361456671427	0.228940057504734	0.263	0.223	1
"Rps19"	0.0867466485722136	-0.182926828725958	0.906	0.955	1
"Rbm26"	0.0876188997522589	0.261769422314106	0.366	0.337	1
"Tmem50a"	0.0877149282142608	-0.192807947389068	0.582	0.723	1
"Ptgds"	0.0880990924277084	0.740174783215514	0.371	0.337	1
"Gm43260"	0.0881416630191752	-0.179718165483101	0.108	0.173	1
"Prdx5"	0.0887955127752752	0.225497557129568	0.728	0.757	1
"Nme5"	0.0889019378916239	0.165571983554847	0.113	0.069	1
"Emc8"	0.0890551293244138	-0.174732689200717	0.343	0.446	1
"2310015A10Rik"	0.0903724787345748	0.192198686058148	0.141	0.094	1
"Gigyf2"	0.0907072109057602	-0.212133678803285	0.268	0.376	1
"Nnat"	0.0907266812531592	0.330217284547939	0.235	0.188	1
"Dgcr6"	0.0912134509831571	-0.165117934375864	0.427	0.589	1
"Tnfaip6"	0.0913804486750212	-0.316170076236691	0.127	0.193	1
"Umad1"	0.0917344307653965	0.18675872212771	0.146	0.099	1
"Ndst1"	0.0917584095981132	0.264285846955962	0.291	0.257	1
"Irak2"	0.0922613927092201	-0.150307310341086	0.54	0.668	1
"Psmg4"	0.0928601754739351	0.154248079122268	0.305	0.262	1
"Ncoa1"	0.0931323066294777	-0.160996436489337	0.69	0.782	1
"Parn"	0.0931498309304027	0.282200218194254	0.16	0.114	1
"Zfas1"	0.093460824655235	0.19395200667681	0.3	0.252	1
"Rpl8"	0.0935587705909249	-0.157685715948601	0.897	0.946	1
"Wasf2"	0.0935812758979943	-0.259457993395648	0.178	0.252	1
"Ap4s1"	0.0937133181035866	-0.218503137770257	0.723	0.832	1
"Podxl2"	0.0953841564908791	0.376992594302955	0.141	0.099	1
"Rora"	0.0957342498331099	-0.152085556300899	0.897	0.901	1
"Smim7"	0.0960959590819272	-0.169475947980361	0.366	0.475	1
"Chn1"	0.0961262118876274	0.341747826216943	0.427	0.426	1
"Mad2l2"	0.0961530381515546	0.191364278144138	0.122	0.079	1
"Plekhd1"	0.0962385280069419	-0.156767716302712	0.141	0.218	1
"Ascc2"	0.0962535974743835	0.251318015403537	0.15	0.104	1
"Tmem192"	0.0964056709145023	-0.175345257662744	0.235	0.327	1
"Ndufa3"	0.0964131825952999	-0.152323200922771	0.826	0.861	1
"Cst3"	0.0974423697693723	-0.154973148188861	0.798	0.871	1
"Zfp512"	0.0977987008641878	-0.183823976513193	0.15	0.223	1
"Plppr4"	0.0981697279911096	0.245343405830914	0.282	0.233	1
"Sbk1"	0.0983587124661813	-0.23006668422231	0.192	0.267	1
"Bnip2"	0.098728825088022	-0.246694479876737	0.127	0.188	1
"Gab1"	0.0990972118067079	-0.165791359013466	0.371	0.465	1
"Jkamp"	0.0991114947720595	-0.168407764995488	0.291	0.396	1
"Pex13"	0.0993065232180861	-0.182499128937587	0.249	0.342	1
"Psmd8"	0.100416793630433	-0.154618499518069	0.39	0.515	1
"Atp6v1d"	0.100546553564962	-0.165784396360803	0.258	0.356	1
"Lrp4"	0.100567515521014	0.277736508657049	0.244	0.203	1
"Sh3bgrl"	0.100836473987181	-0.173995120415897	0.606	0.708	1
"Kif13b"	0.100866889242551	0.159137276479779	0.113	0.069	1
"Igdcc4"	0.100927453735833	0.175237016347902	0.146	0.099	1
"Ntm"	0.101139670140876	-0.20543899980698	0.117	0.173	1
"Trip4"	0.101317030822724	0.232348017084194	0.3	0.262	1
"Dhdds"	0.101341980616426	-0.20599126597676	0.202	0.287	1
"Tmem9"	0.101554568658961	-0.156346684652432	0.268	0.371	1
"Gucy1a1"	0.101601885120471	0.336907637950959	0.418	0.411	1
"Dcakd"	0.102487767180292	0.250635006884368	0.221	0.173	1
"Iah1"	0.102490560202595	0.238795688190063	0.141	0.099	1
"Oga"	0.102498950207655	0.257576896944629	0.502	0.47	1
"Naa60"	0.102548991081764	-0.168621320481221	0.117	0.183	1
"Rbm34"	0.102729884202034	0.150111051730455	0.136	0.089	1
"Pebp1"	0.103201433082767	-0.190366087785793	0.85	0.916	1
"Vcam1"	0.103270259999322	0.203872673406906	0.272	0.218	1
"Ykt6"	0.103379282784136	0.166592175240829	0.117	0.074	1
"Tjp1"	0.103406797856152	0.351215731166999	0.479	0.485	1
"Ddx19a"	0.103734414843632	0.196180413895279	0.16	0.114	1
"Cnbp"	0.104014702977874	-0.167880483895115	0.761	0.842	1
"Mapre1"	0.10434029157592	0.189192096952259	0.714	0.748	1
"Tmem222"	0.104651727768162	-0.152610039181129	0.291	0.411	1
"Idh3b"	0.105011032649521	-0.154329151245912	0.277	0.391	1
"Map2k7"	0.105019589897392	-0.163151519465931	0.094	0.153	1
"Bicral"	0.105594088384884	-0.220271133687159	0.404	0.505	1
"Necab2"	0.10647483295728	0.372218761258472	0.39	0.332	1
"Ncor1"	0.106625811424184	-0.194830186952753	0.704	0.802	1
"Dlg3"	0.106810564193968	0.259028937167464	0.117	0.074	1
"Invs"	0.106970563541423	0.213547216623657	0.16	0.114	1
"Ahcyl1"	0.107196358535922	-0.153882456447025	0.263	0.356	1
"Chd3"	0.107977102271776	0.362361011654498	0.296	0.257	1
"P3h2"	0.108177220172048	-0.170968673704723	0.329	0.416	1
"Bmyc"	0.109091682051889	0.251443022734554	0.39	0.361	1
"Ncl"	0.1094106504741	0.311082373627487	0.62	0.634	1
"Tnfaip8"	0.109593631776243	-0.209124629259401	0.338	0.436	1
"Wasf3"	0.110129535251582	-0.201900202573883	0.559	0.678	1
"Sf1"	0.110173216663195	-0.183063178764524	0.197	0.277	1
"Idh3g"	0.110228057134155	-0.186341621443672	0.244	0.327	1
"Slc12a6"	0.110617054811273	-0.297979621373779	0.216	0.292	1
"Vgll4"	0.110778270322786	-0.188868875852771	0.465	0.589	1
"Ino80b"	0.110781677195465	0.272962377154206	0.249	0.203	1
"Cirbp"	0.111021069997649	0.223857471387682	0.826	0.847	1
"Igip"	0.111123167534546	0.289697937522034	0.249	0.213	1
"Ppt1"	0.111396079214114	-0.176416251716842	0.31	0.396	1
"Gm48678"	0.11154369401501	0.183837679059888	0.127	0.084	1
"Msantd4"	0.111871345750746	-0.208347051516606	0.202	0.282	1
"Utrn"	0.112106230481394	0.239677780337259	0.516	0.53	1
"Pfkp"	0.112167622424932	-0.156343950855937	0.474	0.604	1
"Pacs1"	0.112195230552489	0.223957221078594	0.239	0.193	1
"Dnajc8"	0.11235049558709	0.279463144302266	0.474	0.455	1
"B3glct"	0.112749903739623	0.222954313608634	0.305	0.252	1
"Ube2e3"	0.112760879861758	0.328318999566653	0.427	0.416	1
"Prps1"	0.112881684197374	-0.162100953191693	0.117	0.178	1
"Psmb4"	0.113547179301232	-0.150386119796299	0.338	0.455	1
"Nip7"	0.113715286338997	0.240402269033178	0.103	0.064	1
"Fgfr1"	0.114209311828458	0.272403605438619	0.601	0.604	1
"2900026A02Rik"	0.114935833078386	0.174336094274735	0.418	0.386	1
"Tmsb15b1"	0.116141677133862	0.189926774017612	0.108	0.069	1
"Tmsb4x"	0.11640838293049	0.319717641819202	0.761	0.797	1
"Dip2b"	0.116631555559077	-0.157534084048865	0.474	0.609	1
"BC004004"	0.117499963066164	0.271740336296381	0.31	0.262	1
"Sumo3"	0.117525378424492	-0.171669661508578	0.465	0.589	1
"Serbp1"	0.117627986725362	0.318676310918498	0.638	0.634	1
"Slx4ip"	0.119300155494006	0.248224762022029	0.136	0.094	1
"Dync2i1"	0.119779933877937	0.331014346042165	0.131	0.089	1
"Folr1"	0.119859565869809	-0.150795018135919	0.484	0.589	1
"Llgl1"	0.120023639612031	-0.163882310140892	0.136	0.203	1
"Ccdc148"	0.120352775800108	0.189531518796034	0.136	0.094	1
"Top2b"	0.120384867270043	-0.179891690505133	0.357	0.465	1
"Ano1"	0.121688467270863	0.388008235807835	0.249	0.213	1
"Cadps2"	0.121878415262116	0.158517370168571	0.221	0.173	1
"Spen"	0.122369402793488	-0.178261984516301	0.127	0.188	1
"2610507B11Rik"	0.12311354174347	-0.164971048832674	0.178	0.257	1
"Rnf220"	0.123119272247618	0.21698520339584	0.188	0.144	1
"Rpl29"	0.123532561773388	0.156144796430438	0.845	0.881	1
"Kdm5d"	0.123635424575251	-0.162136812348887	0.122	0.183	1
"Nufip2"	0.124150634631221	0.187067004702396	0.239	0.198	1
"Psat1"	0.124314368464603	-0.164072868732309	0.418	0.52	1
"Gas1"	0.124784290767067	0.328662975400788	0.549	0.599	1
"Rbm7"	0.125439959586767	-0.153316274043166	0.268	0.371	1
"Phpt1"	0.125503561996205	-0.171273879313747	0.577	0.698	1
"Ccdc34"	0.125906037465477	0.332924637229369	0.188	0.144	1
"Hunk"	0.126049422177273	0.27633390230003	0.315	0.287	1
"Sypl"	0.126174780482181	-0.223927023939613	0.282	0.356	1
"Fgd4"	0.126238420512683	0.206161308069826	0.352	0.322	1
"Pcna"	0.126668638455926	-0.178392298446082	0.192	0.277	1
"Dpm2"	0.127431052615872	-0.15359599985473	0.188	0.267	1
"Ndufa10"	0.127649125163217	-0.155787840246133	0.282	0.381	1
"Hint2"	0.128514210208363	0.263921218948648	0.371	0.351	1
"Gstz1"	0.129095948069871	0.290931813250766	0.23	0.198	1
"Abcd4"	0.129409587046557	0.171672860988053	0.136	0.094	1
"Gm14326"	0.130167711287783	0.287234952593875	0.235	0.198	1
"Triobp"	0.130178013149399	-0.169862542121351	0.136	0.198	1
"H2-D1"	0.130718251082867	0.362306227595816	0.291	0.257	1
"Qsox1"	0.130953274284069	-0.163486765429421	0.075	0.119	1
